barangay_id,psgc_barangay_code,municipality_code,psgc_municipality_code,municipality,barangay,lat,lon,region,flood_risk,traffic_risk,vuln_risk,source_url
BRGY-500,31422010,M-022,31422000,San Rafael,Libis,14.9570063,120.9694758,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-501,31422011,M-022,31422000,San Rafael,Lico,14.9610357,120.956321,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-502,31422012,M-022,31422000,San Rafael,Maasim,15.0352253,120.9363681,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-503,31422013,M-022,31422000,San Rafael,Mabalas-balas,15.0253027,120.9426713,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-504,31422014,M-022,31422000,San Rafael,Maguinao,15.0227642,120.9335578,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-505,31422015,M-022,31422000,San Rafael,Maronquillo,14.9673942,121.0014017,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-506,31422016,M-022,31422000,San Rafael,Paco,14.9958614,120.9056589,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-507,31422017,M-022,31422000,San Rafael,Pansumaloc,15.0173756,120.8968162,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-508,31422018,M-022,31422000,San Rafael,Pantubig,14.9654954,120.9529641,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-509,31422019,M-022,31422000,San Rafael,Pasong Bangkal,15.0058419,121.0099733,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-510,31422020,M-022,31422000,San Rafael,Pasong Callos,15.0005334,121.0003495,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-511,31422021,M-022,31422000,San Rafael,Pasong Intsik,15.0109358,120.9688433,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-512,31422022,M-022,31422000,San Rafael,Pinacpinacan,14.9977275,120.9132957,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-513,31422023,M-022,31422000,San Rafael,Poblacion,14.9553234,120.9638794,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-514,31422024,M-022,31422000,San Rafael,Pulo,14.9619154,121.0145111,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-515,31422025,M-022,31422000,San Rafael,Pulong Bayabas,15.0121995,120.9046322,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-516,31422026,M-022,31422000,San Rafael,Salapungan,15.019569,120.9638589,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-517,31422027,M-022,31422000,San Rafael,Sampaloc,14.9818282,120.9264573,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-518,31422028,M-022,31422000,San Rafael,San Agustin,15.030415,120.9271789,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-519,31422030,M-022,31422000,San Rafael,San Roque,15.0087953,120.9326425,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-520,31422031,M-022,31422000,San Rafael,Talacsan,14.9600306,120.9791822,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-521,31422032,M-022,31422000,San Rafael,Tambubong,14.9686705,120.9264238,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-522,31422033,M-022,31422000,San Rafael,Tukod,14.9945148,121.0493508,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-523,31422034,M-022,31422000,San Rafael,Ulingao,14.9715537,120.9131019,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-524,31422035,M-022,31422000,San Rafael,Sapang Pahalang,14.9974633,121.0387963,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-525,31423001,M-023,31423000,Santa Maria,Bagbaguin,14.8173505,120.9581454,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-526,31423002,M-023,31423000,Santa Maria,Balasing,14.8498016,121.0027045,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-527,31423003,M-023,31423000,Santa Maria,Buenavista,14.7963649,120.9818568,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-528,31423004,M-023,31423000,Santa Maria,Bulac,14.838064,121.0226107,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-529,31423005,M-023,31423000,Santa Maria,Camangyanan,14.7973296,120.9710725,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-530,31423006,M-023,31423000,Santa Maria,Catmon,14.8295782,121.0040617,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-531,31423007,M-023,31423000,Santa Maria,Cay Pombo,14.8524993,120.9774665,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-532,31423008,M-023,31423000,Santa Maria,Caysio,14.8441724,120.9683736,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-533,31423009,M-023,31423000,Santa Maria,Guyong,14.83644,120.9766353,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-534,31423010,M-023,31423000,Santa Maria,Lalakhan,14.8148813,120.9465122,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-535,31423011,M-023,31423000,Santa Maria,Mag-asawang Sapa,14.8786226,120.9831019,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-536,31423013,M-023,31423000,Santa Maria,Mahabang Parang,14.7903755,120.9624556,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-537,31423014,M-023,31423000,Santa Maria,Manggahan,14.8521005,120.9569825,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-538,31423015,M-023,31423000,Santa Maria,Parada,14.8108268,120.9855753,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-539,31423016,M-023,31423000,Santa Maria,Poblacion,14.8197695,120.9625961,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-540,31423017,M-023,31423000,Santa Maria,Pulong Buhangin,14.8649744,120.995639,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-541,31423018,M-023,31423000,Santa Maria,San Gabriel,14.8055871,120.9588584,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-542,31423019,M-023,31423000,Santa Maria,San Jose Patag,14.8263371,120.9808069,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-543,31423020,M-023,31423000,Santa Maria,San Vicente,14.8069734,121.0038564,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-544,31423021,M-023,31423000,Santa Maria,Sta. Clara,14.8226998,120.9505514,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-545,31423022,M-023,31423000,Santa Maria,Sta. Cruz,14.8334524,120.9586748,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-546,31423023,M-023,31423000,Santa Maria,Silangan,14.8871232,120.9876112,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-547,31423024,M-023,31423000,Santa Maria,Tabing Bakod,14.8016547,120.9539822,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-548,31423025,M-023,31423000,Santa Maria,Tumana,14.8124717,120.9730783,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-549,31424001,M-024,31424000,Doña Remedios Trinidad,Bayabas,14.956099,121.0912335,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-550,31424003,M-024,31424000,Doña Remedios Trinidad,Camachin,15.0691192,121.1224866,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-551,31424004,M-024,31424000,Doña Remedios Trinidad,Camachile,14.9805587,121.0717703,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-552,31424005,M-024,31424000,Doña Remedios Trinidad,Kalawakan,15.1296435,121.1044286,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-553,31424006,M-024,31424000,Doña Remedios Trinidad,Pulong Sampalok,14.9694079,121.0831842,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-554,31424007,M-024,31424000,Doña Remedios Trinidad,Talbak,15.0892113,121.0941249,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-555,31424008,M-024,31424000,Doña Remedios Trinidad,Sapang Bulak,15.0203662,121.1009766,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
